Tiempo_s,Canal_1_raw,Canal_2_raw,Canal_1_uV,Canal_2_uV
144.6172,-6240,-4322,-124800.0000,-86440.0000
144.6250,-6119,-4639,-122380.0000,-92780.0000
144.6328,-5911,-4314,-118220.0000,-86280.0000
144.6406,-5983,-3351,-119660.0000,-67020.0000
144.6484,-5929,-4292,-118580.0000,-85840.0000
144.6562,-5893,-4361,-117860.0000,-87220.0000
144.6641,-5644,-3213,-112880.0000,-64260.0000
144.6719,-5508,-3866,-110160.0000,-77320.0000
144.6797,-5481,-4759,-109620.0000,-95180.0000
144.6875,-5596,-3953,-111920.0000,-79060.0000
144.6953,-6023,-4048,-120460.0000,-80960.0000
144.7031,-6278,-3795,-125560.0000,-75900.0000
144.7109,-6180,-4126,-123600.0000,-82520.0000
144.7188,-6841,-5379,-136820.0000,-107580.0000
144.7266,-7599,-5016,-151980.0000,-100320.0000
144.7344,-7834,-4042,-156680.0000,-80840.0000
144.7422,-7613,-5289,-152260.0000,-105780.0000
144.7500,-7632,-4972,-152640.0000,-99440.0000
144.7578,-7753,-4567,-155060.0000,-91340.0000
144.7656,-8017,-4700,-160340.0000,-94000.0000
144.7734,-7793,-4937,-155860.0000,-98740.0000
144.7812,-7783,-5052,-155660.0000,-101040.0000
144.7891,-7765,-5001,-155300.0000,-100020.0000
144.7969,-7606,-4382,-152120.0000,-87640.0000
144.8047,-7684,-4957,-153680.0000,-99140.0000
144.8125,-7765,-4696,-155300.0000,-93920.0000
144.8203,-7357,-4503,-147140.0000,-90060.0000
144.8281,-7500,-4918,-150000.0000,-98360.0000
144.8359,-7688,-4866,-153760.0000,-97320.0000
144.8438,-7356,-4367,-147120.0000,-87340.0000
144.8516,-7164,-4084,-143280.0000,-81680.0000
144.8594,-6958,-3555,-139160.0000,-71100.0000
144.8672,-6659,-4737,-133180.0000,-94740.0000
144.8750,-6884,-5158,-137680.0000,-103160.0000
144.8828,-7044,-4208,-140880.0000,-84160.0000
144.8906,-6914,-4029,-138280.0000,-80580.0000
144.8984,-6758,-4336,-135160.0000,-86720.0000
144.9062,-7062,-4634,-141240.0000,-92680.0000
144.9141,-6969,-4865,-139380.0000,-97300.0000
144.9219,-7134,-3706,-142680.0000,-74120.0000
144.9297,-6998,-4071,-139960.0000,-81420.0000
144.9375,-6876,-5286,-137520.0000,-105720.0000
144.9453,-6708,-4942,-134160.0000,-98840.0000
144.9531,-6524,-4605,-130480.0000,-92100.0000
144.9609,-5753,-5060,-115060.0000,-101200.0000
144.9688,-4853,-4615,-97060.0000,-92300.0000
144.9766,-3738,-4119,-74760.0000,-82380.0000
144.9844,-2754,-4250,-55080.0000,-85000.0000
144.9922,-1761,-4224,-35220.0000,-84480.0000
145.0000,-1392,-3808,-27840.0000,-76160.0000
145.0078,-767,-3761,-15340.0000,-75220.0000
145.0156,221,-3966,4420.0000,-79320.0000
145.0234,595,-3227,11900.0000,-64540.0000
145.0312,1150,-2574,23000.0000,-51480.0000
145.0391,2412,-2439,48240.0000,-48780.0000
145.0469,2320,-2865,46400.0000,-57300.0000
145.0547,2220,-2804,44400.0000,-56080.0000
145.0625,2764,-2249,55280.0000,-44980.0000
145.0703,2729,-1163,54580.0000,-23260.0000
145.0781,2305,-1929,46100.0000,-38580.0000
145.0859,2789,-2388,55780.0000,-47760.0000
145.0938,2608,-1068,52160.0000,-21360.0000
145.1016,2759,-356,55180.0000,-7120.0000
145.1094,2565,-2172,51300.0000,-43440.0000
145.1172,2164,-1873,43280.0000,-37460.0000
145.1250,2036,-498,40720.0000,-9960.0000
145.1328,1757,-860,35140.0000,-17200.0000
145.1406,1644,-1231,32880.0000,-24620.0000
145.1484,2191,-505,43820.0000,-10100.0000
145.1562,1580,-828,31600.0000,-16560.0000
145.1641,1519,-1315,30380.0000,-26300.0000
145.1719,2189,-971,43780.0000,-19420.0000
145.1797,1894,-936,37880.0000,-18720.0000
145.1875,1249,-690,24980.0000,-13800.0000
145.1953,1589,-231,31780.0000,-4620.0000
145.2031,859,-868,17180.0000,-17360.0000
145.2109,718,-1604,14360.0000,-32080.0000
145.2188,841,-1788,16820.0000,-35760.0000
145.2266,81,-1730,1620.0000,-34600.0000
145.2344,-210,-1403,-4200.0000,-28060.0000
145.2422,91,-1357,1820.0000,-27140.0000
145.2500,-297,-1340,-5940.0000,-26800.0000
145.2578,-290,-780,-5800.0000,-15600.0000
145.2656,-732,-1619,-14640.0000,-32380.0000
145.2734,-931,-2116,-18620.0000,-42320.0000
145.2812,-768,-1647,-15360.0000,-32940.0000
145.2891,-867,-1119,-17340.0000,-22380.0000
145.2969,-1122,-1724,-22440.0000,-34480.0000
145.3047,-832,-2036,-16640.0000,-40720.0000
145.3125,-1277,-1705,-25540.0000,-34100.0000
145.3203,-1547,-1357,-30940.0000,-27140.0000
145.3281,-787,-1670,-15740.0000,-33400.0000
145.3359,-781,-2128,-15620.0000,-42560.0000
145.3438,-1671,-1701,-33420.0000,-34020.0000
145.3516,-1762,-1206,-35240.0000,-24120.0000
145.3594,-1269,-1665,-25380.0000,-33300.0000
145.3672,-1222,-1601,-24440.0000,-32020.0000
145.3750,-1555,-1146,-31100.0000,-22920.0000
145.3828,-1433,-1828,-28660.0000,-36560.0000
145.3906,-1309,-2438,-26180.0000,-48760.0000
145.3984,-1450,-1761,-29000.0000,-35220.0000
145.4062,-1238,-1816,-24760.0000,-36320.0000
145.4141,-1139,-1453,-22780.0000,-29060.0000
145.4219,-1421,-2158,-28420.0000,-43160.0000
145.4297,-1526,-1710,-30520.0000,-34200.0000
145.4375,-1080,-678,-21600.0000,-13560.0000
145.4453,-1217,-1746,-24340.0000,-34920.0000
145.4531,-1485,-3171,-29700.0000,-63420.0000
145.4609,-1283,-1446,-25660.0000,-28920.0000
145.4688,-1753,-2068,-35060.0000,-41360.0000
145.4766,-1470,-2546,-29400.0000,-50920.0000
145.4844,-1181,-2144,-23620.0000,-42880.0000
145.4922,-2100,-2760,-42000.0000,-55200.0000
145.5000,-2432,-2553,-48640.0000,-51060.0000
145.5078,-1740,-1538,-34800.0000,-30760.0000
145.5156,-1477,-2541,-29540.0000,-50820.0000
145.5234,-1620,-2080,-32400.0000,-41600.0000
145.5312,-2053,-2081,-41060.0000,-41620.0000
145.5391,-2222,-3716,-44440.0000,-74320.0000
145.5469,-1926,-3499,-38520.0000,-69980.0000
145.5547,-1940,-2944,-38800.0000,-58880.0000
145.5625,-2165,-2842,-43300.0000,-56840.0000
145.5703,-1665,-1612,-33300.0000,-32240.0000
145.5781,-1917,-2691,-38340.0000,-53820.0000
145.5859,-2166,-3679,-43320.0000,-73580.0000
145.5938,-1833,-2620,-36660.0000,-52400.0000
145.6016,-2060,-2387,-41200.0000,-47740.0000
145.6094,-2073,-2408,-41460.0000,-48160.0000
145.6172,-1475,-2269,-29500.0000,-45380.0000
145.6250,-2084,-3177,-41680.0000,-63540.0000
145.6328,-2297,-2911,-45940.0000,-58220.0000
145.6406,-1302,-1171,-26040.0000,-23420.0000
145.6484,-1378,-1594,-27560.0000,-31880.0000
145.6562,-2084,-2929,-41680.0000,-58580.0000
145.6641,-1815,-2964,-36300.0000,-59280.0000
145.6719,-1818,-3096,-36360.0000,-61920.0000
145.6797,-1963,-2582,-39260.0000,-51640.0000
145.6875,-1919,-1924,-38380.0000,-38480.0000
145.6953,-2183,-1890,-43660.0000,-37800.0000
145.7031,-1814,-2447,-36280.0000,-48940.0000
145.7109,-1797,-3138,-35940.0000,-62760.0000
145.7188,-2092,-2557,-41840.0000,-51140.0000
145.7266,-2050,-2093,-41000.0000,-41860.0000
145.7344,-1863,-2881,-37260.0000,-57620.0000
145.7422,-1937,-3294,-38740.0000,-65880.0000
145.7500,-2104,-2918,-42080.0000,-58360.0000
145.7578,-2100,-2543,-42000.0000,-50860.0000
145.7656,-2139,-2069,-42780.0000,-41380.0000
145.7734,-1951,-2742,-39020.0000,-54840.0000
145.7812,-1859,-2738,-37180.0000,-54760.0000
145.7891,-1931,-2306,-38620.0000,-46120.0000
145.7969,-1866,-3282,-37320.0000,-65640.0000
145.8047,-2013,-3204,-40260.0000,-64080.0000
145.8125,-2201,-1809,-44020.0000,-36180.0000
145.8203,-2265,-2603,-45300.0000,-52060.0000
145.8281,-1932,-3197,-38640.0000,-63940.0000
145.8359,-1831,-2254,-36620.0000,-45080.0000
145.8438,-2121,-2542,-42420.0000,-50840.0000
145.8516,-2032,-3161,-40640.0000,-63220.0000
145.8594,-1548,-2553,-30960.0000,-51060.0000
145.8672,-1795,-2966,-35900.0000,-59320.0000
145.8750,-1936,-2679,-38720.0000,-53580.0000
145.8828,-1590,-2005,-31800.0000,-40100.0000
145.8906,-1631,-2283,-32620.0000,-45660.0000
145.8984,-1707,-2991,-34140.0000,-59820.0000
145.9062,-1459,-2833,-29180.0000,-56660.0000
145.9141,-1658,-2479,-33160.0000,-49580.0000
145.9219,-1551,-2968,-31020.0000,-59360.0000
145.9297,-1773,-2605,-35460.0000,-52100.0000
145.9375,-1830,-1660,-36600.0000,-33200.0000
145.9453,-1770,-2976,-35400.0000,-59520.0000
145.9531,-1663,-3399,-33260.0000,-67980.0000
145.9609,-1631,-2422,-32620.0000,-48440.0000
145.9688,-1616,-2730,-32320.0000,-54600.0000
145.9766,-1938,-3222,-38760.0000,-64440.0000
145.9844,-1776,-2691,-35520.0000,-53820.0000
145.9922,-1554,-2449,-31080.0000,-48980.0000
146.0000,-1684,-2097,-33680.0000,-41940.0000
146.0078,-1737,-2642,-34740.0000,-52840.0000
146.0156,-1742,-3072,-34840.0000,-61440.0000
146.0234,-1931,-2812,-38620.0000,-56240.0000
146.0312,-1499,-2679,-29980.0000,-53580.0000
146.0391,-1568,-2360,-31360.0000,-47200.0000
146.0469,-1700,-2279,-34000.0000,-45580.0000
146.0547,-1765,-3137,-35300.0000,-62740.0000
146.0625,-1681,-2897,-33620.0000,-57940.0000
146.0703,-1621,-2140,-32420.0000,-42800.0000
146.0781,-1567,-2527,-31340.0000,-50540.0000
146.0859,-1905,-2200,-38100.0000,-44000.0000
146.0938,-1455,-2246,-29100.0000,-44920.0000
146.1016,-1295,-3131,-25900.0000,-62620.0000
146.1094,-1759,-2795,-35180.0000,-55900.0000
146.1172,-1663,-2255,-33260.0000,-45100.0000
146.1250,-1728,-2535,-34560.0000,-50700.0000
146.1328,-2118,-2698,-42360.0000,-53960.0000
146.1406,-1525,-2220,-30500.0000,-44400.0000
146.1484,-1550,-2175,-31000.0000,-43500.0000
146.1562,-2529,-2427,-50580.0000,-48540.0000
146.1641,-2307,-2168,-46140.0000,-43360.0000
146.1719,-1738,-1865,-34760.0000,-37300.0000
146.1797,-2344,-2832,-46880.0000,-56640.0000
146.1875,-2338,-2618,-46760.0000,-52360.0000
146.1953,-2031,-2360,-40620.0000,-47200.0000
146.2031,-2345,-2638,-46900.0000,-52760.0000
146.2109,-2503,-2167,-50060.0000,-43340.0000
146.2188,-2101,-1506,-42020.0000,-30120.0000
146.2266,-2223,-2373,-44460.0000,-47460.0000
146.2344,-2493,-2404,-49860.0000,-48080.0000
146.2422,-2229,-1924,-44580.0000,-38480.0000
146.2500,-2332,-2442,-46640.0000,-48840.0000
146.2578,-2638,-2708,-52760.0000,-54160.0000
146.2656,-2651,-2060,-53020.0000,-41200.0000
146.2734,-2551,-1556,-51020.0000,-31120.0000
146.2812,-2229,-2065,-44580.0000,-41300.0000
146.2891,-2349,-2631,-46980.0000,-52620.0000
146.2969,-2783,-2002,-55660.0000,-40040.0000
146.3047,-2706,-1706,-54120.0000,-34120.0000
146.3125,-2251,-2486,-45020.0000,-49720.0000
146.3203,-2360,-2358,-47200.0000,-47160.0000
146.3281,-2645,-1429,-52900.0000,-28580.0000
146.3359,-2706,-2166,-54120.0000,-43320.0000
146.3438,-2756,-2589,-55120.0000,-51780.0000
146.3516,-2629,-1057,-52580.0000,-21140.0000
146.3594,-2588,-1318,-51760.0000,-26360.0000
146.3672,-2650,-3005,-53000.0000,-60100.0000
146.3750,-2682,-2547,-53640.0000,-50940.0000
146.3828,-2840,-2028,-56800.0000,-40560.0000
146.3906,-3098,-2133,-61960.0000,-42660.0000
146.3984,-2842,-1604,-56840.0000,-32080.0000
146.4062,-2683,-1183,-53660.0000,-23660.0000
146.4141,-2839,-2368,-56780.0000,-47360.0000
146.4219,-2592,-2345,-51840.0000,-46900.0000
146.4297,-2594,-1265,-51880.0000,-25300.0000
146.4375,-2842,-1956,-56840.0000,-39120.0000
146.4453,-2765,-2441,-55300.0000,-48820.0000
146.4531,-2404,-2272,-48080.0000,-45440.0000
146.4609,-2501,-1699,-50020.0000,-33980.0000
146.4688,-2719,-1929,-54380.0000,-38580.0000
146.4766,-2418,-2144,-48360.0000,-42880.0000
146.4844,-2623,-2239,-52460.0000,-44780.0000
146.4922,-2620,-1621,-52400.0000,-32420.0000
146.5000,-2381,-824,-47620.0000,-16480.0000
146.5078,-2080,-843,-41600.0000,-16860.0000
146.5156,-2235,-1841,-44700.0000,-36820.0000
146.5234,-2316,-3427,-46320.0000,-68540.0000
146.5312,-2389,-454,-47780.0000,-9080.0000
146.5391,-2078,446,-41560.0000,8920.0000
146.5469,-2142,-2926,-42840.0000,-58520.0000
146.5547,-2233,-3188,-44660.0000,-63760.0000
146.5625,-2164,-1396,-43280.0000,-27920.0000
146.5703,-2304,-2211,-46080.0000,-44220.0000
146.5781,-2581,-1815,-51620.0000,-36300.0000
146.5859,-2278,839,-45560.0000,16780.0000
146.5938,-2387,-1055,-47740.0000,-21100.0000
146.6016,-1947,-1865,-38940.0000,-37300.0000
146.6094,-2436,-1740,-48720.0000,-34800.0000
146.6172,-2880,-3888,-57600.0000,-77760.0000
146.6250,-2364,-3375,-47280.0000,-67500.0000
146.6328,-1972,-1477,-39440.0000,-29540.0000
146.6406,-2241,-1007,-44820.0000,-20140.0000
146.6484,-1739,-3153,-34780.0000,-63060.0000
146.6562,-2246,-5729,-44920.0000,-114580.0000
146.6641,-2426,-3291,-48520.0000,-65820.0000
146.6719,-1742,537,-34840.0000,10740.0000
146.6797,-1598,-4006,-31960.0000,-80120.0000
146.6875,-2607,-6279,-52140.0000,-125580.0000
146.6953,-2693,-1969,-53860.0000,-39380.0000
146.7031,-2789,-2065,-55780.0000,-41300.0000
146.7109,-2925,-4364,-58500.0000,-87280.0000
146.7188,-3851,-4189,-77020.0000,-83780.0000
146.7266,-4230,-5684,-84600.0000,-113680.0000
146.7344,-4598,-5849,-91960.0000,-116980.0000
146.7422,-4986,-4246,-99720.0000,-84920.0000
146.7500,-5624,-5578,-112480.0000,-111560.0000
146.7578,-5399,-6103,-107980.0000,-122060.0000
146.7656,-5843,-4455,-116860.0000,-89100.0000
146.7734,-6329,-8539,-126580.0000,-170780.0000
146.7812,-6282,-7250,-125640.0000,-145000.0000
146.7891,-5675,-4419,-113500.0000,-88380.0000
146.7969,-6145,-6433,-122900.0000,-128660.0000
146.8047,-5957,-7765,-119140.0000,-155300.0000
146.8125,-4937,-5420,-98740.0000,-108400.0000
146.8203,-4784,-7821,-95680.0000,-156420.0000
146.8281,-6262,-8119,-125240.0000,-162380.0000
146.8359,-6128,-4969,-122560.0000,-99380.0000
146.8438,-5443,-5463,-108860.0000,-109260.0000
146.8516,-5391,-7767,-107820.0000,-155340.0000
146.8594,-6092,-7738,-121840.0000,-154760.0000
146.8672,-5930,-7533,-118600.0000,-150660.0000
146.8750,-4749,-6260,-94980.0000,-125200.0000
146.8828,-3572,-6648,-71440.0000,-132960.0000
146.8906,-5037,-7542,-100740.0000,-150840.0000
146.8984,-5601,-7830,-112020.0000,-156600.0000
146.9062,-4964,-6540,-99280.0000,-130800.0000
146.9141,-5225,-7381,-104500.0000,-147620.0000
146.9219,-5396,-7180,-107920.0000,-143600.0000
146.9297,-5100,-6217,-102000.0000,-124340.0000
146.9375,-5185,-6088,-103700.0000,-121760.0000
146.9453,-5002,-6945,-100040.0000,-138900.0000
146.9531,-4667,-7415,-93340.0000,-148300.0000
146.9609,-4958,-6837,-99160.0000,-136740.0000
146.9688,-4861,-6880,-97220.0000,-137600.0000
146.9766,-4878,-6700,-97560.0000,-134000.0000
146.9844,-5075,-6499,-101500.0000,-129980.0000
146.9922,-4889,-6501,-97780.0000,-130020.0000
147.0000,-4905,-6120,-98100.0000,-122400.0000
147.0078,-5214,-6440,-104280.0000,-128800.0000
147.0156,-4964,-6019,-99280.0000,-120380.0000
147.0234,-4683,-5943,-93660.0000,-118860.0000
147.0312,-5083,-5885,-101660.0000,-117700.0000
147.0391,-5280,-6129,-105600.0000,-122580.0000
147.0469,-5249,-5590,-104980.0000,-111800.0000
147.0547,-5046,-5587,-100920.0000,-111740.0000
147.0625,-4830,-5664,-96600.0000,-113280.0000
147.0703,-4888,-5404,-97760.0000,-108080.0000
147.0781,-5135,-5615,-102700.0000,-112300.0000
147.0859,-5085,-5436,-101700.0000,-108720.0000
147.0938,-4666,-5354,-93320.0000,-107080.0000
147.1016,-4418,-5347,-88360.0000,-106940.0000
147.1094,-3906,-5006,-78120.0000,-100120.0000
147.1172,-3563,-4659,-71260.0000,-93180.0000
147.1250,-2975,-3986,-59500.0000,-79720.0000
147.1328,-2105,-4129,-42100.0000,-82580.0000
147.1406,-1761,-3951,-35220.0000,-79020.0000
147.1484,-1964,-3569,-39280.0000,-71380.0000
147.1562,-1474,-3485,-29480.0000,-69700.0000
147.1641,-1135,-3564,-22700.0000,-71280.0000
147.1719,-527,-3104,-10540.0000,-62080.0000
147.1797,-428,-3192,-8560.0000,-63840.0000
147.1875,-706,-3140,-14120.0000,-62800.0000
147.1953,-695,-2761,-13900.0000,-55220.0000
147.2031,-391,-2910,-7820.0000,-58200.0000
147.2109,-834,-2942,-16680.0000,-58840.0000
147.2188,-1448,-2765,-28960.0000,-55300.0000
147.2266,-1145,-2905,-22900.0000,-58100.0000
147.2344,-1071,-2935,-21420.0000,-58700.0000
147.2422,-1357,-2545,-27140.0000,-50900.0000
147.2500,-1110,-2400,-22200.0000,-48000.0000
147.2578,-1108,-2718,-22160.0000,-54360.0000
147.2656,-1445,-2654,-28900.0000,-53080.0000
147.2734,-1469,-2778,-29380.0000,-55560.0000
147.2812,-1062,-2812,-21240.0000,-56240.0000
147.2891,-984,-2429,-19680.0000,-48580.0000
147.2969,-1287,-2061,-25740.0000,-41220.0000
147.3047,-1290,-2785,-25800.0000,-55700.0000
147.3125,-856,-2942,-17120.0000,-58840.0000
147.3203,-1305,-2307,-26100.0000,-46140.0000
147.3281,-1696,-2359,-33920.0000,-47180.0000
147.3359,-1336,-2742,-26720.0000,-54840.0000
147.3438,-1443,-2470,-28860.0000,-49400.0000
147.3516,-1696,-2240,-33920.0000,-44800.0000
147.3594,-1171,-2102,-23420.0000,-42040.0000
147.3672,-1606,-2486,-32120.0000,-49720.0000
147.3750,-1583,-2884,-31660.0000,-57680.0000
147.3828,-1361,-2684,-27220.0000,-53680.0000
147.3906,-1700,-2169,-34000.0000,-43380.0000
147.3984,-1864,-2205,-37280.0000,-44100.0000
147.4062,-1593,-2117,-31860.0000,-42340.0000
147.4141,-1555,-2023,-31100.0000,-40460.0000
147.4219,-1659,-2061,-33180.0000,-41220.0000
147.4297,-1647,-2082,-32940.0000,-41640.0000
147.4375,-1592,-2285,-31840.0000,-45700.0000
147.4453,-1622,-2332,-32440.0000,-46640.0000
147.4531,-1391,-2046,-27820.0000,-40920.0000
147.4609,-1331,-1902,-26620.0000,-38040.0000
147.4688,-1738,-2037,-34760.0000,-40740.0000
147.4766,-2209,-2313,-44180.0000,-46260.0000
147.4844,-1620,-1941,-32400.0000,-38820.0000
147.4922,-1377,-1671,-27540.0000,-33420.0000
147.5000,-1621,-1766,-32420.0000,-35320.0000
147.5078,-1688,-1900,-33760.0000,-38000.0000
147.5156,-1518,-1683,-30360.0000,-33660.0000
147.5234,-1669,-1941,-33380.0000,-38820.0000
147.5312,-1477,-2126,-29540.0000,-42520.0000
147.5391,-1704,-1952,-34080.0000,-39040.0000
147.5469,-1914,-1762,-38280.0000,-35240.0000
147.5547,-1818,-1346,-36360.0000,-26920.0000
147.5625,-1708,-1206,-34160.0000,-24120.0000
147.5703,-1989,-1883,-39780.0000,-37660.0000
147.5781,-2124,-2164,-42480.0000,-43280.0000
147.5859,-2172,-2001,-43440.0000,-40020.0000
147.5938,-1938,-1890,-38760.0000,-37800.0000
147.6016,-2132,-1930,-42640.0000,-38600.0000
147.6094,-2317,-1604,-46340.0000,-32080.0000
147.6172,-2199,-1311,-43980.0000,-26220.0000
147.6250,-1963,-1460,-39260.0000,-29200.0000
147.6328,-1850,-1862,-37000.0000,-37240.0000
147.6406,-1430,-1541,-28600.0000,-30820.0000
147.6484,-680,-1170,-13600.0000,-23400.0000
147.6562,207,-975,4140.0000,-19500.0000
147.6641,-127,-1118,-2540.0000,-22360.0000
147.6719,-94,-373,-1880.0000,-7460.0000
147.6797,95,-1121,1900.0000,-22420.0000
147.6875,-194,-2595,-3880.0000,-51900.0000
147.6953,-1196,-3491,-23920.0000,-69820.0000
147.7031,-1995,-3508,-39900.0000,-70160.0000
147.7109,-2882,-3624,-57640.0000,-72480.0000
147.7188,-3431,-3260,-68620.0000,-65200.0000
147.7266,-4027,-3434,-80540.0000,-68680.0000
147.7344,-4331,-3738,-86620.0000,-74760.0000
147.7422,-5144,-3336,-102880.0000,-66720.0000
147.7500,-5602,-3413,-112040.0000,-68260.0000
147.7578,-5622,-3990,-112440.0000,-79800.0000
147.7656,-5554,-3640,-111080.0000,-72800.0000
147.7734,-5970,-3753,-119400.0000,-75060.0000
147.7812,-6075,-4567,-121500.0000,-91340.0000
147.7891,-6112,-3938,-122240.0000,-78760.0000
147.7969,-6013,-2514,-120260.0000,-50280.0000
147.8047,-5951,-2797,-119020.0000,-55940.0000
147.8125,-5801,-3419,-116020.0000,-68380.0000
147.8203,-5901,-3786,-118020.0000,-75720.0000
147.8281,-5996,-3643,-119920.0000,-72860.0000
147.8359,-6027,-3412,-120540.0000,-68240.0000
147.8438,-5777,-3364,-115540.0000,-67280.0000
147.8516,-5768,-3606,-115360.0000,-72120.0000
147.8594,-6095,-3233,-121900.0000,-64660.0000
147.8672,-5749,-3636,-114980.0000,-72720.0000
147.8750,-5505,-2986,-110100.0000,-59720.0000
147.8828,-6007,-3186,-120140.0000,-63720.0000
147.8906,-6009,-4254,-120180.0000,-85080.0000
147.8984,-5703,-4120,-114060.0000,-82400.0000
147.9062,-5797,-2932,-115940.0000,-58640.0000
147.9141,-5854,-2860,-117080.0000,-57200.0000
147.9219,-5678,-3109,-113560.0000,-62180.0000
147.9297,-5738,-4385,-114760.0000,-87700.0000
147.9375,-5862,-4868,-117240.0000,-97360.0000
147.9453,-5890,-3381,-117800.0000,-67620.0000
147.9531,-5850,-3396,-117000.0000,-67920.0000
147.9609,-5263,-4230,-105260.0000,-84600.0000
147.9688,-5298,-3973,-105960.0000,-79460.0000
147.9766,-6118,-4440,-122360.0000,-88800.0000
147.9844,-6057,-3758,-121140.0000,-75160.0000
147.9922,-5301,-3421,-106020.0000,-68420.0000
148.0000,-5579,-4353,-111580.0000,-87060.0000
148.0078,-5947,-4010,-118940.0000,-80200.0000
148.0156,-5454,-3584,-109080.0000,-71680.0000
148.0234,-5541,-4648,-110820.0000,-92960.0000
148.0312,-5944,-4692,-118880.0000,-93840.0000
148.0391,-5746,-4345,-114920.0000,-86900.0000
148.0469,-5199,-3345,-103980.0000,-66900.0000
148.0547,-4992,-4018,-99840.0000,-80360.0000
148.0625,-5644,-3780,-112880.0000,-75600.0000
148.0703,-6010,-2511,-120200.0000,-50220.0000
148.0781,-4755,-3493,-95100.0000,-69860.0000
148.0859,-4874,-6038,-97480.0000,-120760.0000
148.0938,-5647,-4597,-112940.0000,-91940.0000
148.1016,-5036,-3171,-100720.0000,-63420.0000
148.1094,-4880,-5607,-97600.0000,-112140.0000
148.1172,-4998,-4738,-99960.0000,-94760.0000
148.1250,-4532,-2428,-90640.0000,-48560.0000
148.1328,-5420,-4610,-108400.0000,-92200.0000
148.1406,-4887,-6689,-97740.0000,-133780.0000
148.1484,-2903,-4521,-58060.0000,-90420.0000
148.1562,-3913,-4220,-78260.0000,-84400.0000
148.1641,-4506,-4871,-90120.0000,-97420.0000
148.1719,-3407,-5183,-68140.0000,-103660.0000
148.1797,-3794,-5440,-75880.0000,-108800.0000
148.1875,-3153,-4623,-63060.0000,-92460.0000
