Tiempo_s,Canal_1,Canal_2
1298.0625,-5039,-3267
1298.0703,-4944,-3512
1298.0781,-4821,-3361
1298.0859,-5007,-3077
1298.0938,-4713,-3193
1298.1016,-4568,-3304
1298.1094,-4388,-2999
1298.1172,-4871,-3019
1298.1250,-4641,-3140
1298.1328,-4128,-3044
1298.1406,-4409,-2956
1298.1484,-4748,-2937
1298.1562,-3587,-2871
1298.1641,-4191,-3454
1298.1719,-4943,-3369
1298.1797,-4408,-3058
1298.1875,-4166,-3165
1298.1953,-4585,-2759
1298.2031,-4170,-2522
1298.2109,-4328,-3200
1298.2188,-4433,-3406
1298.2266,-4354,-2760
1298.2344,-4524,-2991
1298.2422,-4579,-3542
1298.2500,-4083,-2586
1298.2578,-4418,-2724
1298.2656,-4478,-3121
1298.2734,-4237,-2534
1298.2812,-4035,-1987
1298.2891,-4031,-2896
1298.2969,-4912,-3341
1298.3047,-4711,-3381
1298.3125,-4180,-2933
1298.3203,-4672,-2412
1298.3281,-4812,-2250
1298.3359,-4003,-2934
1298.3438,-4248,-2096
1298.3516,-4922,-1984
1298.3594,-4420,-3109
1298.3672,-4430,-2871
1298.3750,-4322,-2592
1298.3828,-4553,-3422
1298.3906,-4588,-2942
1298.3984,-4887,-1065
1298.4062,-4764,-1631
1298.4141,-4593,-3347
1298.4219,-4574,-3748
1298.4297,-5118,-2770
1298.4375,-5027,-2976
1298.4453,-4539,-2946
1298.4531,-4761,-3093
1298.4609,-5277,-3813
1298.4688,-5188,-4423
1298.4766,-4743,-2788
1298.4844,-4943,-3165
1298.4922,-5138,-4214
1298.5000,-5477,-4479
1298.5078,-4956,-3917
1298.5156,-4771,-3723
1298.5234,-4930,-3848
1298.5312,-5215,-3684
1298.5391,-4948,-4366
1298.5469,-5005,-5065
1298.5547,-4758,-3876
1298.5625,-5277,-4400
1298.5703,-5441,-4886
1298.5781,-5347,-3108
1298.5859,-4888,-2885
1298.5938,-5000,-5828
1298.6016,-4822,-3960
1298.6094,-4435,-3547
1298.6172,-4734,-5706
1298.6250,-5645,-4335
1298.6328,-5104,-2662
1298.6406,-4702,-4365
1298.6484,-5035,-5679
1298.6562,-5151,-3408
1298.6641,-4133,-748
1298.6719,-4677,-2944
1298.6797,-4760,-3932
1298.6875,-3178,-757
1298.6953,-1022,1479
1298.7031,-2502,-1612
1298.7109,-2706,-3366
1298.7188,-1493,-654
1298.7266,-907,1474
1298.7344,-1720,-973
1298.7422,-591,234
1298.7500,-238,2887
1298.7578,-1465,-259
1298.7656,-184,-2567
1298.7734,-207,604
1298.7812,-592,3096
1298.7891,573,2002
1298.7969,-133,24
1298.8047,-481,1828
1298.8125,113,1492
1298.8203,-1383,-897
1298.8281,-1630,-286
1298.8359,5,4252
1298.8438,-1379,1454
1298.8516,-1616,-1283
1298.8594,-974,-624
1298.8672,-2063,1180
1298.8750,-1770,-1000
1298.8828,-947,129
1298.8906,-2219,2037
1298.8984,-1685,-256
1298.9062,-1359,-2169
1298.9141,-1338,-548
1298.9219,-1335,-1708
1298.9297,-2450,-1387
1298.9375,-1956,-864
1298.9453,633,-508
1298.9531,-185,-1317
1298.9609,-1003,-619
1298.9688,-880,-2337
1298.9766,-1861,-2554
1298.9844,-1526,-2810
1298.9922,-1069,-3250
1299.0000,-1657,-1531
1299.0078,-986,-787
1299.0156,-1195,-3232
1299.0234,-1069,-3139
1299.0312,-778,-2997
1299.0391,-1438,-3111
1299.0469,-1429,-3117
1299.0547,-1418,-2839
1299.0625,-1550,-3302
1299.0703,-761,-1787
1299.0781,-1135,-2448
1299.0859,-1895,-3201
1299.0938,-1219,-2857
1299.1016,-511,-2567
1299.1094,-1028,-2714
1299.1172,-1558,-2813
1299.1250,-1383,-3005
1299.1328,-1173,-2765
1299.1406,-838,-1838
1299.1484,-1133,-2147
1299.1562,-369,-2652
1299.1641,-1029,-2930
1299.1719,-1763,-3325
1299.1797,-1064,-3177
1299.1875,-948,-2935
1299.1953,-1618,-2829
1299.2031,-1732,-3152
1299.2109,-885,-2547
1299.2188,-1220,-2380
1299.2266,-1240,-2397
1299.2344,-627,-2564
1299.2422,-971,-2837
1299.2500,-1873,-3116
1299.2578,-2430,-2775
1299.2656,-1509,-1794
1299.2734,-865,-1909
1299.2812,-1629,-2962
1299.2891,-2407,-3130
1299.2969,-2059,-2536
1299.3047,-1527,-2249
1299.3125,-2130,-2342
1299.3203,-1888,-2660
1299.3281,-1505,-2709
1299.3359,-1921,-2311
1299.3438,-2747,-2440
1299.3516,-2164,-1786
1299.3594,-1842,-1598
1299.3672,-1425,-1726
1299.3750,-2600,-2265
1299.3828,-2717,-2676
1299.3906,-2003,-2388
1299.3984,-2182,-2181
1299.4062,-2800,-2214
1299.4141,-2163,-1898
1299.4219,-2130,-1760
1299.4297,-2303,-2027
1299.4375,-1888,-1225
1299.4453,-1712,-1369
1299.4531,-2175,-2607
1299.4609,-1602,-1786
1299.4688,-1531,-1977
1299.4766,-1624,-2439
1299.4844,-447,-463
1299.4922,1197,-604
1299.5000,741,-2959
1299.5078,-484,-2761
1299.5156,-383,-2797
1299.5234,-544,-4047
1299.5312,-2441,-4565
1299.5391,-2250,-3531
1299.5469,-2132,-2547
1299.5547,-3228,-3374
1299.5625,-4598,-4651
1299.5703,-4914,-3943
1299.5781,-5731,-4068
1299.5859,-4660,-4003
1299.5938,-4464,-3230
1299.6016,-5529,-4041
1299.6094,-5658,-4518
1299.6172,-4965,-3100
1299.6250,-4598,-2243
1299.6328,-4599,-2417
1299.6406,-5736,-3713
1299.6484,-6126,-3829
1299.6562,-4525,-1813
1299.6641,-4649,-1842
1299.6719,-5203,-3147
1299.6797,-4572,-3228
1299.6875,-5473,-2968
1299.6953,-4374,-2348
1299.7031,-4569,-2515
1299.7109,-5388,-3250
1299.7188,-4909,-2869
1299.7266,-4235,-2327
1299.7344,-5721,-3469
1299.7422,-4404,-2769
1299.7500,-4035,-1842
1299.7578,-5500,-3547
1299.7656,-5435,-3766
1299.7734,-4811,-2716
1299.7812,-4646,-2924
1299.7891,-4033,-3134
1299.7969,-5338,-2805
1299.8047,-5315,-3278
1299.8125,-4773,-3740
1299.8203,-5176,-3621
1299.8281,-5710,-3089
1299.8359,-4742,-2570
1299.8438,-4420,-2901
1299.8516,-4087,-3496
1299.8594,-5138,-3261
1299.8672,-6258,-3616
1299.8750,-5283,-3512
1299.8828,-4486,-3042
1299.8906,-4808,-2978
1299.8984,-4359,-2985
1299.9062,-5270,-2946
1299.9141,-4792,-2836
1299.9219,-4527,-2953
1299.9297,-5099,-3518
1299.9375,-5449,-3534
1299.9453,-4877,-3125
1299.9531,-5290,-3205
1299.9609,-4994,-3853
1299.9688,-4751,-2775
1299.9766,-4216,-2167
1299.9844,-4669,-3980
1299.9922,-4557,-3432
1300.0000,-4681,-2042
1300.0078,-4257,-3281
1300.0156,-5043,-3459
1300.0234,-5644,-2657
1300.0312,-5002,-3313
1300.0391,-4205,-3261
1300.0469,-5263,-3115
1300.0547,-5282,-3361
1300.0625,-4638,-2936
1300.0703,-4441,-2583
1300.0781,-5081,-2901
1300.0859,-4927,-3138
1300.0938,-4749,-3492
1300.1016,-4464,-2882
1300.1094,-5798,-3270
1300.1172,-4825,-3515
1300.1250,-3386,-1629
1300.1328,-3864,-1510
1300.1406,-4717,-3768
1300.1484,-4285,-3527
1300.1562,-5030,-3183
1300.1641,-4343,-2834
1300.1719,-4429,-2712
1300.1797,-4711,-3045
1300.1875,-4786,-2617
1300.1953,-3953,-2548
1300.2031,-4158,-3263
1300.2109,-4252,-2270
1300.2188,-4291,-2107
1300.2266,-4490,-3318
1300.2344,-3896,-2731
1300.2422,-4555,-2875
1300.2500,-4828,-3182
1300.2578,-3943,-2300
1300.2656,-4226,-2136
1300.2734,-4071,-2662
1300.2812,-3935,-2785
1300.2891,-4113,-2317
1300.2969,-3526,-2215
1300.3047,-4137,-2670
1300.3125,-4782,-2760
1300.3203,-4106,-2526
1300.3281,-4328,-3073
1300.3359,-6122,-3217
1300.3438,-5256,-2734
1300.3516,-4934,-3166
1300.3594,-6925,-3874
1300.3672,-6757,-3198
1300.3750,-5667,-3370
1300.3828,-5745,-3567
1300.3906,-6659,-2790
1300.3984,-6089,-2823
1300.4062,-5089,-3032
1300.4141,-5825,-3039
1300.4219,-6305,-3046
1300.4297,-5705,-3068
1300.4375,-5491,-3226
1300.4453,-5871,-3177
1300.4531,-5553,-2845
1300.4609,-5524,-2775
1300.4688,-5157,-2439
1300.4766,-5138,-2783
1300.4844,-5651,-3098
1300.4922,-5700,-2843
1300.5000,-5425,-2533
1300.5078,-5099,-2397
1300.5156,-4995,-2463
1300.5234,-5158,-2960
1300.5312,-6020,-3270
1300.5391,-4876,-2081
1300.5469,-5120,-2353
1300.5547,-5647,-3305
1300.5625,-4959,-2034
1300.5703,-4979,-2620
1300.5781,-5657,-3661
1300.5859,-4955,-2058
1300.5938,-4526,-2942
1300.6016,-4847,-3925
1300.6094,-4961,-1937
1300.6172,-5152,-2256
1300.6250,-4697,-3006
1300.6328,-4848,-2191
1300.6406,-5530,-3287
1300.6484,-5235,-3095
1300.6562,-4896,-1792
1300.6641,-4774,-1948
1300.6719,-4382,-2572
1300.6797,-4667,-2359
1300.6875,-4527,-3254
1300.6953,-3915,-3391
1300.7031,-4055,-3108
1300.7109,-3356,-1997
1300.7188,-2354,-1380
1300.7266,-2409,-2023
1300.7344,-2366,-2445
1300.7422,-1839,-1446
1300.7500,-1507,-773
1300.7578,-1705,-1562
1300.7656,-2922,-1797
1300.7734,-2943,-1758
1300.7812,-1889,-1409
1300.7891,-1656,-972
1300.7969,-3316,-1768
1300.8047,-3095,-1203
1300.8125,-2024,-911
1300.8203,-2856,-1993
1300.8281,-3675,-2427
1300.8359,-2925,-1980
1300.8438,-2255,-1801
1300.8516,-2813,-1263
1300.8594,-2800,367
1300.8672,-2925,-624
1300.8750,-3083,-2373
1300.8828,-2586,-1800
1300.8906,-3265,-2326
1300.8984,-3083,-1548
1300.9062,-2623,-552
1300.9141,-3201,-1108
1300.9219,-3651,-1112
1300.9297,-3368,-1475
1300.9375,-3041,-2671
1300.9453,-2893,-1586
1300.9531,-3685,-1909
1300.9609,-3529,-2163
1300.9688,-2890,-1292
1300.9766,-2967,-1683
1300.9844,-3571,-2876
1300.9922,-3180,-2083
1301.0000,-2475,-2140
1301.0078,-2224,-2306
1301.0156,-991,-2479
1301.0234,85,-1588
1301.0312,769,-307
1301.0391,933,-382
1301.0469,1192,-1522
1301.0547,1590,-920
1301.0625,1309,-529
1301.0703,1090,-229
1301.0781,979,-496
1301.0859,1132,-542
1301.0938,507,-719
1301.1016,387,330
1301.1094,546,-161
1301.1172,-94,-1301
1301.1250,-594,-1207
1301.1328,-445,-325
1301.1406,-1037,-1262
1301.1484,-785,-1225
1301.1562,-53,-969
1301.1641,-565,-747
1301.1719,-1775,-1295
1301.1797,-1351,-794
1301.1875,-1288,-1115
1301.1953,-780,-1076
1301.2031,-1188,-1359
1301.2109,-1879,-1833
1301.2188,-1359,-694
1301.2266,-487,-820
1301.2344,-1636,-2123
1301.2422,-1752,-656
1301.2500,-1522,-706
1301.2578,-1339,-989
1301.2656,-1321,-1178
1301.2734,-1455,-1420
1301.2812,-1682,-800
1301.2891,-582,792
1301.2969,-850,-455
1301.3047,-1443,-1800
1301.3125,-522,-529
1301.3203,-63,-503
1301.3281,-122,-511
1301.3359,487,-125
1301.3438,29,-1336
1301.3516,345,613
1301.3594,327,-508
1301.3672,-797,-2317
1301.3750,-1144,-300
1301.3828,-1216,-375
1301.3906,-2271,-3795
1301.3984,-2994,-1821
1301.4062,-3134,-131
1301.4141,-3581,-2424
1301.4219,-4437,-1724
1301.4297,-4682,-429
1301.4375,-4967,-4084
1301.4453,-5902,-2307
1301.4531,-6381,1106
1301.4609,-5799,-2101
1301.4688,-7300,-5312
1301.4766,-7836,-1486
1301.4844,-6380,131
1301.4922,-7239,-3532
1301.5000,-7476,-3567
1301.5078,-7145,-1283
1301.5156,-6694,-665
1301.5234,-6045,-1809
1301.5312,-6607,-1974
1301.5391,-6551,130
1301.5469,-5567,-2431
1301.5547,-6909,-2980
1301.5625,-6542,1247
1301.5703,-5451,-682
1301.5781,-7030,-3538
1301.5859,-5104,1578
1301.5938,-4324,-438
1301.6016,-7275,-3870
1301.6094,-6316,479
1301.6172,-5290,162
1301.6250,-6339,-1880
1301.6328,-4968,1245
1301.6406,-4817,-1146
1301.6484,-6184,-1697
1301.6562,-5000,538
1301.6641,-5076,-1996
1301.6719,-6081,-1960
1301.6797,-5032,-154
1301.6875,-5423,-3114
1301.6953,-5348,-779
1301.7031,-4128,981
1301.7109,-5089,-3331
1301.7188,-5457,-3813
1301.7266,-4691,-818
1301.7344,-4703,-2141
1301.7422,-4850,-1667
1301.7500,-5358,-1313
1301.7578,-5379,-3799
1301.7656,-4838,-3166
1301.7734,-4972,697
1301.7812,-5168,-2493
1301.7891,-5186,-5509
1301.7969,-4840,-2946
1301.8047,-4310,-1754
1301.8125,-4457,-3492
1301.8203,-5119,-3645
1301.8281,-4852,-2860
1301.8359,-5065,-2413
1301.8438,-5151,-3645
1301.8516,-4459,-3924
1301.8594,-4323,-4443
1301.8672,-4839,-4183
1301.8750,-5090,-2217
1301.8828,-4633,-2262
1301.8906,-3990,-3395
1301.8984,-4476,-4429
1301.9062,-4997,-3693
1301.9141,-4107,-3899
1301.9219,-4279,-4310
1301.9297,-4567,-4047
1301.9375,-3943,-2866
1301.9453,-3792,-3544
1301.9531,-4160,-4030
1301.9609,-4267,-3799
1301.9688,-3966,-2970
1301.9766,-3432,-4195
1301.9844,-4170,-5451
1301.9922,-3925,-2831
1302.0000,-3245,-1620
1302.0078,-3602,-4164
1302.0156,-3523,-4676
1302.0234,-3156,-2874
1302.0312,-3650,-4021
1302.0391,-3056,-3530
1302.0469,-3694,-5205
1302.0547,-3489,-3400
1302.0625,-2010,-2726
1302.0703,-2698,-4913
1302.0781,-5070,-3407
1302.0859,-3261,-1694
1302.0938,-2366,-4786
1302.1016,-3637,-4267
1302.1094,-2828,-2155
1302.1172,-2825,-6036
1302.1250,-4255,-4309
1302.1328,-3427,-2388
1302.1406,-2374,-4098
1302.1484,-3423,-3697
1302.1562,-3150,-2596
1302.1641,-3171,-6065
1302.1719,-3634,-3888
1302.1797,-2819,-2386
1302.1875,-1905,-3102
1302.1953,-3245,-4014
1302.2031,-3309,-3648
1302.2109,-3436,-3076
1302.2188,-3795,-3310
1302.2266,-3545,-4118
1302.2344,-3114,-4744
1302.2422,-4286,-3033
1302.2500,-3864,-1416
1302.2578,-2821,-4835
1302.2656,-3941,-5069
1302.2734,-3723,-2486
1302.2812,-2849,-3969
1302.2891,-3874,-5128
1302.2969,-3476,-400
1302.3047,-3352,-5465
1302.3125,-3802,-7842
1302.3203,-3170,-2339
1302.3281,-3024,-943
1302.3359,-4239,-6294
1302.3438,-3926,-4986
1302.3516,-3178,-3023
1302.3594,-3079,-3587
1302.3672,-3304,-4653
1302.3750,-3509,-5025
1302.3828,-3953,-5541
1302.3906,-3224,-3626
1302.3984,-2978,-3657
1302.4062,-3276,-4797
1302.4141,-3818,-5368
1302.4219,-3699,-3729
1302.4297,-2973,-3905
1302.4375,-3449,-4224
1302.4453,-3941,-5288
1302.4531,-2945,-6103
1302.4609,-3345,-4326
1302.4688,-3814,-2415
1302.4766,-3081,-5540
1302.4844,-2909,-6029
1302.4922,-4192,-4135
1302.5000,-3211,-4275
1302.5078,-3086,-5037
1302.5156,-3485,-4659
1302.5234,-3344,-5227
1302.5312,-3270,-4361
1302.5391,-3675,-5228
1302.5469,-3090,-4961
1302.5547,-2842,-5037
1302.5625,-2976,-4710
1302.5703,-3892,-5062
1302.5781,-3520,-5042
1302.5859,-3193,-4724
1302.5938,-3606,-3103
1302.6016,-3679,-5141
1302.6094,-2774,-7499
1302.6172,-2482,-4523
1302.6250,-3334,-3592
1302.6328,-3360,-5568
1302.6406,-3348,-4967
1302.6484,-3018,-4901
1302.6562,-3065,-5033
1302.6641,-2812,-4266
1302.6719,-2889,-5005
1302.6797,-3470,-5548
1302.6875,-2494,-4954
1302.6953,-2431,-4979
1302.7031,-3563,-4046
1302.7109,-3024,-3106
1302.7188,-2538,-6634
1302.7266,-3099,-5617
1302.7344,-3223,-3579
1302.7422,-2136,-5793
1302.7500,-1967,-5701
1302.7578,-3051,-3622
1302.7656,-3202,-4856
1302.7734,-2917,-5288
1302.7812,-3136,-4189
1302.7891,-2883,-5556
1302.7969,-3066,-6155
1302.8047,-2512,-3629
1302.8125,-1617,-5136
1302.8203,-1478,-5634
1302.8281,-1359,-3565
1302.8359,869,-3639
1302.8438,2381,-3750
1302.8516,2666,-3108
1302.8594,3114,-4494
1302.8672,3142,-3438
1302.8750,4146,-1672
1302.8828,4753,-1646
1302.8906,4526,-3907
1302.8984,3903,-2538
1302.9062,3145,-2340
1302.9141,3784,-1444
1302.9219,5347,-1370
1302.9297,3676,-1758
1302.9375,3291,-2580
1302.9453,4681,-981
1302.9531,3821,-399
1302.9609,3266,-2258
1302.9688,3711,-2722
1302.9766,3253,-2214
1302.9844,3736,-1840
1302.9922,3695,-136
1303.0000,2717,-2821
1303.0078,2670,-3261
1303.0156,2230,251
1303.0234,1727,-309
1303.0312,2750,-4049
1303.0391,2319,-2151
1303.0469,1357,-2066
1303.0547,1507,-4006
1303.0625,774,-2980
1303.0703,815,-31
1303.0781,932,-2207
1303.0859,1324,-3780
1303.0938,682,-2820
1303.1016,180,-1111
1303.1094,1354,-1117
1303.1172,1804,-3613
1303.1250,311,-4039
1303.1328,-102,-1743
1303.1406,557,-3325
1303.1484,-257,-3538
1303.1562,611,-696
1303.1641,773,-465
1303.1719,-304,-5331
1303.1797,1208,-2462
1303.1875,565,-1470
1303.1953,-1084,-2470
1303.2031,97,-3100
1303.2109,1283,-903
1303.2188,538,-3131
1303.2266,-382,-4333
1303.2344,-392,-2072
1303.2422,388,-927
1303.2500,347,-3426
1303.2578,-739,-2772
1303.2656,326,-965
1303.2734,552,-2154
1303.2812,-882,-3091
1303.2891,-396,-1912
1303.2969,321,-3353
1303.3047,-1159,-3721
1303.3125,-892,-995
1303.3203,-724,-1990
1303.3281,-729,-4456
1303.3359,-574,-2424
1303.3438,-1016,-2189
1303.3516,-1093,-3700
1303.3594,47,-2192
1303.3672,-1173,-2491
1303.3750,-1486,-2875
1303.3828,-1026,-4802
1303.3906,-1425,-5116
1303.3984,-990,-2276
1303.4062,-877,-2418
1303.4141,-1348,-2215
1303.4219,-831,-3169
1303.4297,-1100,-5090
1303.4375,-2318,-3645
1303.4453,-1574,-2137
1303.4531,-1069,-3661
1303.4609,-1500,-4492
1303.4688,-1222,-3378
1303.4766,-1694,-3796
1303.4844,-2007,-4014
1303.4922,-1625,-4424
1303.5000,-1111,-4646
1303.5078,-1912,-3362
1303.5156,-935,-1112
1303.5234,-132,-2303
1303.5312,-624,-4485
1303.5391,-1142,-4928
1303.5469,-1021,-4948
1303.5547,-865,-2538
1303.5625,-407,-2081
1303.5703,-673,-4720
1303.5781,-803,-3231
1303.5859,-87,-1598
1303.5938,-11,-4388
1303.6016,-800,-4337
1303.6094,-494,-2417
1303.6172,-111,-3245
1303.6250,-486,-3753
1303.6328,-673,-2569
1303.6406,-353,-3022
1303.6484,-333,-4660
1303.6562,-655,-3854
1303.6641,-539,-3168
1303.6719,-374,-3538
1303.6797,-756,-3670
1303.6875,-400,-1643
1303.6953,-167,-2640
1303.7031,-328,-4690
1303.7109,-495,-4229
1303.7188,-453,-3092
1303.7266,-525,-3247
1303.7344,-633,-2946
1303.7422,-953,-2989
1303.7500,-956,-2494
1303.7578,-591,-2895
1303.7656,-856,-3236
1303.7734,-683,-2500
1303.7812,-206,-2239
1303.7891,-379,-2562
1303.7969,-374,-1904
1303.8047,-425,-2222
1303.8125,-1062,-3458
1303.8203,-884,-2127
1303.8281,-756,-1780
1303.8359,-1646,-3162
1303.8438,-2357,-2364
1303.8516,-2425,-2109
1303.8594,-3053,-3921
1303.8672,-3621,-3174
1303.8750,-4188,-2618
1303.8828,-4655,-3880
1303.8906,-4889,-3776
1303.8984,-4954,-1991
1303.9062,-5292,-3223
1303.9141,-5823,-3986
1303.9219,-6361,-2543
1303.9297,-6862,-3236
1303.9375,-6886,-5638
1303.9453,-7399,-3960
1303.9531,-7646,-2647
1303.9609,-7112,-3729
1303.9688,-6405,-2753
1303.9766,-6723,0
1303.9844,-6615,-3562
1303.9922,-6247,-5295
1304.0000,-6674,-2792
1304.0078,-5676,-3245
1304.0156,-5521,-3126
1304.0234,-5898,1363
1304.0312,-5351,-2032
1304.0391,-5609,-6017
1304.0469,-5970,-3855
1304.0547,-6214,-2746
1304.0625,-6534,-2133
1304.0703,-6390,387
1304.0781,-6111,-3816
1304.0859,-6294,-6019
1304.0938,-5679,-2438
1304.1016,-5511,-1729
1304.1094,-5848,-3824
1304.1172,-5415,-3167
1304.1250,-5459,-1311
1304.1328,-5567,-924
1304.1406,-4864,-2465
1304.1484,-5709,-5005
1304.1562,-6053,-2141
1304.1641,-5013,-1222
1304.1719,-5386,-5354
1304.1797,-6414,-2831
1304.1875,-5497,-77
1304.1953,-5424,-3900
1304.2031,-6139,-3322
1304.2109,-5693,-815
1304.2188,-5216,-2585
1304.2266,-5248,-2634
1304.2344,-5393,-3275
1304.2422,-5385,-3747
1304.2500,-4448,-847
1304.2578,-5156,-1647
1304.2656,-5495,-4581
1304.2734,-5482,-4249
1304.2812,-5291,-3174
1304.2891,-3925,-1155
1304.2969,-1964,-859
1304.3047,-1765,-3476
1304.3125,-337,-2440
1304.3203,1382,536
1304.3281,1708,-1770
1304.3359,1112,-3703
1304.3438,2439,337
1304.3516,2328,-1080
1304.3594,2759,-2882
1304.3672,2838,-124
1304.3750,2712,1224
1304.3828,2619,-2760
1304.3906,2442,-1498
1304.3984,2114,1386
1304.4062,2180,-2756
1304.4141,1314,-2897
1304.4219,2329,1828
1304.4297,1920,-1673
1304.4375,1808,-3270
1304.4453,1662,-1683
1304.4531,1236,-2504
1304.4609,591,-541
1304.4688,1585,-1259
1304.4766,1097,-3023
1304.4844,855,-232
1304.4922,330,-3518
1304.5000,971,-3842
1304.5078,527,-2194
1304.5156,-759,-3262
1304.5234,-1236,-2923
1304.5312,-1243,-2399
1304.5391,-1577,-5812
1304.5469,-395,-958
1304.5547,-167,-818
1304.5625,-1739,-5734
1304.5703,-1535,-3345
1304.5781,-1052,-1817
1304.5859,-1503,-5181
1304.5938,-1417,-2352
1304.6016,-1155,-1369
1304.6094,-900,-3963
1304.6172,-1425,-3938
1304.6250,-1269,-1749
1304.6328,-1373,-3641
1304.6406,-1291,-4067
1304.6484,-1293,-2722
1304.6562,-1094,-1876
1304.6641,-1234,-3275
1304.6719,-1236,-3664
1304.6797,-1102,-2975
1304.6875,-2066,-3055
1304.6953,-1879,-3102
1304.7031,-1296,-1664
1304.7109,-1545,-4608
1304.7188,-1299,-3433
1304.7266,-1839,-1742
1304.7344,-2260,-2801
1304.7422,-1710,-4491
1304.7500,-1470,-1967
1304.7578,-2052,-2191
1304.7656,-1744,-3442
1304.7734,-1727,-2734
1304.7812,-1528,-2246
1304.7891,-1227,-1704
1304.7969,-1409,-2240
1304.8047,-1515,-3806
1304.8125,-1241,-2761
1304.8203,-2364,-3743
1304.8281,-2431,-4263
1304.8359,-2045,-900
1304.8438,-1650,1531
1304.8516,-1483,-3529
1304.8594,-972,-4258
1304.8672,-1283,-2042
1304.8750,-424,-1409
1304.8828,-959,-1181
1304.8906,-1049,-1223
1304.8984,45,-3443
1304.9062,69,-2893
1304.9141,-81,-1700
1304.9219,1258,-1053
1304.9297,1380,-2373
1304.9375,463,-2957
1304.9453,133,-3001
1304.9531,619,-843
1304.9609,667,-1945
1304.9688,-251,-3866
1304.9766,-1100,-3320
1304.9844,-677,-1598
1304.9922,-1936,-3080
1305.0000,-3443,-4268
1305.0078,-3513,-2946
1305.0156,-3211,-2770
1305.0234,-4903,-4889
1305.0312,-5569,-3626
1305.0391,-5367,-2187
1305.0469,-5701,-3824
1305.0547,-6589,-4955
1305.0625,-5992,-3148
1305.0703,-6073,-4076
1305.0781,-6590,-4457
1305.0859,-5960,-3738
1305.0938,-5846,-4271
1305.1016,-6702,-4913
1305.1094,-5676,-2362
1305.1172,-5436,-2043
1305.1250,-5993,-4070
1305.1328,-5459,-4326
1305.1406,-5987,-3968
1305.1484,-6284,-3787
1305.1562,-5174,-4190
1305.1641,-5518,-3905
1305.1719,-5774,-2953
1305.1797,-5293,-3316
1305.1875,-5605,-3904
1305.1953,-5491,-2588
1305.2031,-5458,-3666
1305.2109,-6908,-4929
1305.2188,-6639,-4036
1305.2266,-5919,-3328
1305.2344,-6490,-3726
1305.2422,-6021,-2610
1305.2500,-5771,-3482
1305.2578,-6814,-4448
1305.2656,-6293,-4241
1305.2734,-5789,-3794
1305.2812,-6509,-3423
1305.2891,-6619,-4077
1305.2969,-6213,-3889
1305.3047,-6685,-3006
1305.3125,-5822,-2945
1305.3203,-5575,-3247
1305.3281,-6619,-3379
1305.3359,-6398,-4295
1305.3438,-5953,-3614
1305.3516,-6153,-2971
1305.3594,-5922,-3276
1305.3672,-6063,-2941
1305.3750,-5602,-1839
1305.3828,-5575,-3007
1305.3906,-5756,-2854
1305.3984,-6093,-2573
1305.4062,-5938,-3014
1305.4141,-6078,-2705
1305.4219,-6119,-2214
1305.4297,-5921,-2170
1305.4375,-5777,-1804
1305.4453,-5713,-2308
1305.4531,-5112,-2191
1305.4609,-5330,-2436
1305.4688,-5824,-2577
1305.4766,-5815,-1941
1305.4844,-5950,-1960
1305.4922,-5847,-2253
1305.5000,-5481,-1743
1305.5078,-5388,-1760
1305.5156,-4811,-1106
1305.5234,-4027,-652
1305.5312,-3913,-1099
1305.5391,-3645,-1495
1305.5469,-3434,-1621
1305.5547,-3582,-1757
1305.5625,-4429,-790
1305.5703,-4877,-1227
1305.5781,-4617,-1722
1305.5859,-3884,-984
1305.5938,-4427,-709
1305.6016,-4579,-765
1305.6094,-4614,-1304
1305.6172,-4992,-1579
1305.6250,-4753,-993
1305.6328,-4422,-856
1305.6406,-4646,-1074
1305.6484,-4421,-190
1305.6562,-4481,-586
1305.6641,-4850,-1745
